Dataset,Outlier_Frac,Trial,Config,Rel_Error
MGH17,0.1,8,rho_f=0.97,0.19552245121154702
MGH17,0.1,9,rho_f=0.97,0.18815406832829204
MGH17,0.1,10,rho_f=0.97,0.21525195409125475
MGH17,0.1,11,rho_f=0.97,0.20911566092693212
MGH17,0.1,12,rho_f=0.97,0.19008795949282425
MGH17,0.1,13,rho_f=0.97,0.21389733081649717
MGH17,0.1,14,rho_f=0.97,0.23704574044112184
MGH17,0.1,15,rho_f=0.97,0.2175452170750676
MGH17,0.1,16,rho_f=0.97,0.21469114853026405
MGH17,0.1,17,rho_f=0.97,0.17142541228097447
MGH17,0.1,18,rho_f=0.97,0.20854633160715036
MGH17,0.1,19,rho_f=0.97,0.2821891341506915
MGH17,0.3,0,rho_f=0.97,0.26894706196117785
MGH17,0.3,1,rho_f=0.97,0.3313373934851708
MGH17,0.3,2,rho_f=0.97,0.2231976492471956
MGH17,0.3,3,rho_f=0.97,0.21554446244690725
MGH17,0.3,4,rho_f=0.97,0.13142089885863234
MGH17,0.3,5,rho_f=0.97,0.2667430142627023
MGH17,0.3,6,rho_f=0.97,0.1736876626681273
MGH17,0.3,7,rho_f=0.97,0.1491358767314388
MGH17,0.3,8,rho_f=0.97,0.492167292156473
MGH17,0.3,9,rho_f=0.97,0.19487194384332188
MGH17,0.3,10,rho_f=0.97,0.1594694978735921
MGH17,0.3,11,rho_f=0.97,0.25090968003757846
MGH17,0.3,12,rho_f=0.97,0.1746823830007245
MGH17,0.3,13,rho_f=0.97,0.25304468341443087
MGH17,0.3,14,rho_f=0.97,0.11396692039990387
MGH17,0.3,15,rho_f=0.97,0.2973596019510001
MGH17,0.3,16,rho_f=0.97,0.2262368658328685
MGH17,0.3,17,rho_f=0.97,0.20761429972128329
MGH17,0.3,18,rho_f=0.97,0.2997619165857917
MGH17,0.3,19,rho_f=0.97,0.2542192816955266
Hahn1,0.0,0,rho_f=0.97,0.07458157789278787
Hahn1,0.1,0,rho_f=0.97,0.07458150421893497
Hahn1,0.1,1,rho_f=0.97,0.0745815873949943
Hahn1,0.1,2,rho_f=0.97,0.0745815005772074
Hahn1,0.1,3,rho_f=0.97,0.07458154464902698
Hahn1,0.1,4,rho_f=0.97,0.07458166844129946
Hahn1,0.1,5,rho_f=0.97,0.07458150832935281
Hahn1,0.1,6,rho_f=0.97,0.07458149671732996
Hahn1,0.1,7,rho_f=0.97,0.07458152145321574
Hahn1,0.1,8,rho_f=0.97,0.07458148811399909
Hahn1,0.1,9,rho_f=0.97,0.07458167359670065
Hahn1,0.1,10,rho_f=0.97,0.07458158151043083
Hahn1,0.1,11,rho_f=0.97,0.07458149653658377
Hahn1,0.1,12,rho_f=0.97,0.07458144987058203
Hahn1,0.1,13,rho_f=0.97,0.07458152091188942
Hahn1,0.1,14,rho_f=0.97,0.07458157757697033
Hahn1,0.1,15,rho_f=0.97,0.0745815113550112
Hahn1,0.1,16,rho_f=0.97,0.07458158650830103
Hahn1,0.1,17,rho_f=0.97,0.0745814456198923
Hahn1,0.1,18,rho_f=0.97,0.07458158746287809
Hahn1,0.1,19,rho_f=0.97,0.07458151422273256
Hahn1,0.3,0,rho_f=0.97,0.0745814648958804
Hahn1,0.3,1,rho_f=0.97,0.07458137340563399
Hahn1,0.3,2,rho_f=0.97,0.07458136881184252
Hahn1,0.3,3,rho_f=0.97,0.07458245776517047
Hahn1,0.3,4,rho_f=0.97,0.07458138855660852
Hahn1,0.3,5,rho_f=0.97,0.07458136628937634
Hahn1,0.3,6,rho_f=0.97,0.07458160593046538
Hahn1,0.3,7,rho_f=0.97,0.07456799614446342
Hahn1,0.3,8,rho_f=0.97,6.35728446363025
Hahn1,0.3,9,rho_f=0.97,0.0745815786678213
Hahn1,0.3,10,rho_f=0.97,0.0745813802293099
Hahn1,0.3,11,rho_f=0.97,0.07465630636024637
Hahn1,0.3,12,rho_f=0.97,0.07458135364725754
Hahn1,0.3,13,rho_f=0.97,0.07458133634365911
Hahn1,0.3,14,rho_f=0.97,0.07459478553976141
Hahn1,0.3,15,rho_f=0.97,0.07458141575910748
Hahn1,0.3,16,rho_f=0.97,0.07458143036918223
Hahn1,0.3,17,rho_f=0.97,0.07513392805354621
Hahn1,0.3,18,rho_f=0.97,0.07458143989824666
Hahn1,0.3,19,rho_f=0.97,0.07458140517274538
Kirby2,0.0,0,rho_f=0.97,0.008114898073832064
Kirby2,0.1,0,rho_f=0.97,0.0679499033238824
Kirby2,0.1,1,rho_f=0.97,0.10405079867863533
Kirby2,0.1,2,rho_f=0.97,0.0604344093372052
Kirby2,0.1,3,rho_f=0.97,0.10405080312180687
Kirby2,0.1,4,rho_f=0.97,0.10405080372703175
Kirby2,0.1,5,rho_f=0.97,0.19488242374161385
Kirby2,0.1,6,rho_f=0.97,0.12771121722959083
Kirby2,0.1,7,rho_f=0.97,0.10405080631196065
Kirby2,0.1,8,rho_f=0.97,0.10405080750428293
Kirby2,0.1,9,rho_f=0.97,0.02671329557563172
Kirby2,0.1,10,rho_f=0.97,0.10405080768986258
Kirby2,0.1,11,rho_f=0.97,0.07557206460951241
Kirby2,0.1,12,rho_f=0.97,0.10405080486563267
Kirby2,0.1,13,rho_f=0.97,0.10405079249825552
Kirby2,0.1,14,rho_f=0.97,0.028533041730549547
Kirby2,0.1,15,rho_f=0.97,0.10405080229943042
Kirby2,0.1,16,rho_f=0.97,0.10405080217624751
Kirby2,0.1,17,rho_f=0.97,0.10405081059176542
Kirby2,0.1,18,rho_f=0.97,0.10408448960174746
Kirby2,0.1,19,rho_f=0.97,0.02840984659758498
Kirby2,0.3,0,rho_f=0.97,0.1580876387456222
Kirby2,0.3,1,rho_f=0.97,0.15677535626086572
Kirby2,0.3,2,rho_f=0.97,0.10405081547129319
Kirby2,0.3,3,rho_f=0.97,0.0660436222648042
Kirby2,0.3,4,rho_f=0.97,0.10405080817332193
Kirby2,0.3,5,rho_f=0.97,0.10405083074667441
Kirby2,0.3,6,rho_f=0.97,0.04048410155727744
Kirby2,0.3,7,rho_f=0.97,0.10405080346888325
Kirby2,0.3,8,rho_f=0.97,0.10407916155840452
Kirby2,0.3,9,rho_f=0.97,0.024067622195401372
Kirby2,0.3,10,rho_f=0.97,0.1040508204031906
Kirby2,0.3,11,rho_f=0.97,0.1040508285299523
Kirby2,0.3,12,rho_f=0.97,0.012221244183610763
Kirby2,0.3,13,rho_f=0.97,0.10405080322137904
Kirby2,0.3,14,rho_f=0.97,0.10405080766646664
Kirby2,0.3,15,rho_f=0.97,0.10405081148513558
Kirby2,0.3,16,rho_f=0.97,0.10405081782190707
Kirby2,0.3,17,rho_f=0.97,0.10412392822699905
Kirby2,0.3,18,rho_f=0.97,0.03711206116821367
Kirby2,0.3,19,rho_f=0.97,0.06270139619550227
Nelson,0.0,0,rho_f=0.97,0.03512101650081786
Nelson,0.1,0,rho_f=0.97,0.035121016500826094
Nelson,0.1,1,rho_f=0.97,0.03512101650081672
Nelson,0.1,2,rho_f=0.97,0.20819776273977905
Nelson,0.1,3,rho_f=0.97,0.035121016500813465
Nelson,0.1,4,rho_f=0.97,0.03512101650083829
Nelson,0.1,5,rho_f=0.97,0.0351210165008111
Nelson,0.1,6,rho_f=0.97,0.12717261118579937
Nelson,0.1,7,rho_f=0.97,0.01825913739722803
Nelson,0.1,8,rho_f=0.97,0.035121016500821625
Nelson,0.1,9,rho_f=0.97,0.03512101650081188
Nelson,0.1,10,rho_f=0.97,0.20754460048983464
Nelson,0.1,11,rho_f=0.97,0.03512101650082708
Nelson,0.1,12,rho_f=0.97,0.035121016500804715
Nelson,0.1,13,rho_f=0.97,0.00760553097591883
Nelson,0.1,14,rho_f=0.97,0.03512101650081973
Nelson,0.1,15,rho_f=0.97,0.02940921478367363
Nelson,0.1,16,rho_f=0.97,0.016059307518412405
Nelson,0.1,17,rho_f=0.97,0.00229764911280992
Nelson,0.1,18,rho_f=0.97,0.03512101650081701
Nelson,0.1,19,rho_f=0.97,0.010594729089192612
Nelson,0.3,0,rho_f=0.97,0.0351210165008154
Nelson,0.3,1,rho_f=0.97,0.17731446087424343
Nelson,0.3,2,rho_f=0.97,0.01946345449780978
Nelson,0.3,3,rho_f=0.97,0.02875395083386416
Nelson,0.3,4,rho_f=0.97,0.035121016500802446
Nelson,0.3,5,rho_f=0.97,0.0351210165008173
Nelson,0.3,6,rho_f=0.97,0.03512101650081028
Nelson,0.3,7,rho_f=0.97,0.0351210165008156
Nelson,0.3,8,rho_f=0.97,0.3184597135599411
Nelson,0.3,9,rho_f=0.97,0.3615227617081413
Nelson,0.3,10,rho_f=0.97,0.03512101650081836
Nelson,0.3,11,rho_f=0.97,0.03512101650081688
Nelson,0.3,12,rho_f=0.97,0.03512101650081595
Nelson,0.3,13,rho_f=0.97,3.6405814484133505
Nelson,0.3,14,rho_f=0.97,0.03512101650082897
Nelson,0.3,15,rho_f=0.97,0.24690267459225848
Nelson,0.3,16,rho_f=0.97,0.035121016500827724
Nelson,0.3,17,rho_f=0.97,0.035121016500804
Nelson,0.3,18,rho_f=0.97,0.4428135706294194
Nelson,0.3,19,rho_f=0.97,0.03512101650082855
Thurber,0.0,0,rho_f=0.97,0.0005991925093323063
Thurber,0.1,0,rho_f=0.97,0.5315590766927673
Thurber,0.1,1,rho_f=0.97,0.02823888655600682
Thurber,0.1,2,rho_f=0.97,0.0345141678253526
Thurber,0.1,3,rho_f=0.97,0.03555375364026052
Thurber,0.1,4,rho_f=0.97,0.037410467557297114
Thurber,0.1,5,rho_f=0.97,0.05481890492747239
Thurber,0.1,6,rho_f=0.97,0.036030974323626785
Thurber,0.1,7,rho_f=0.97,0.07069110520234964
Thurber,0.1,8,rho_f=0.97,0.03938838671356811
Thurber,0.1,9,rho_f=0.97,0.035649103639141595
Thurber,0.1,10,rho_f=0.97,0.03120986194084259
Thurber,0.1,11,rho_f=0.97,0.0249091043706175
Thurber,0.1,12,rho_f=0.97,0.027060511833111346
Thurber,0.1,13,rho_f=0.97,0.04548463326187671
Thurber,0.1,14,rho_f=0.97,0.03797556395011814
Thurber,0.1,15,rho_f=0.97,0.05587189040740415
Thurber,0.1,16,rho_f=0.97,0.3614351149920786
Thurber,0.1,17,rho_f=0.97,0.04498493098052433
Thurber,0.1,18,rho_f=0.97,0.4147093794598975
Thurber,0.1,19,rho_f=0.97,0.028053121959630452
Thurber,0.3,0,rho_f=0.97,0.037187561199225914
Thurber,0.3,1,rho_f=0.97,0.036595980187240765
Thurber,0.3,2,rho_f=0.97,0.04601328127906826
Thurber,0.3,3,rho_f=0.97,0.03667746887817277
Thurber,0.3,4,rho_f=0.97,0.045778706206615595
Thurber,0.3,5,rho_f=0.97,0.02697627197942114
Thurber,0.3,6,rho_f=0.97,0.03769075541034863
Thurber,0.3,7,rho_f=0.97,0.0360728273649131
Thurber,0.3,8,rho_f=0.97,0.03587250029993275
Thurber,0.3,9,rho_f=0.97,0.035872823954545205
Thurber,0.3,10,rho_f=0.97,0.036712900614491444
Thurber,0.3,11,rho_f=0.97,0.0365587275019756
Thurber,0.3,12,rho_f=0.97,0.03691181714757304
Thurber,0.3,13,rho_f=0.97,0.047419202486920574
Thurber,0.3,14,rho_f=0.97,0.03727119420861098
Thurber,0.3,15,rho_f=0.97,0.03714652344366389
Thurber,0.3,16,rho_f=0.97,0.04708172620664254
Thurber,0.3,17,rho_f=0.97,0.03762712494916604
Thurber,0.3,18,rho_f=0.97,0.036989702354890526
Thurber,0.3,19,rho_f=0.97,0.038383008514651644
Misra1a,0.0,0,rho_eps=0.55,4.759588796899843e-12
Misra1a,0.1,0,rho_eps=0.55,0.038710357172791796
Misra1a,0.1,1,rho_eps=0.55,0.04627844766432056
Misra1a,0.1,2,rho_eps=0.55,0.04627844766430256
Misra1a,0.1,3,rho_eps=0.55,0.015733145453065478
Misra1a,0.1,4,rho_eps=0.55,0.02787743946057051
Misra1a,0.1,5,rho_eps=0.55,0.041839003156501756
Misra1a,0.1,6,rho_eps=0.55,0.046278447664321105
Misra1a,0.1,7,rho_eps=0.55,0.039853642962187755
Misra1a,0.1,8,rho_eps=0.55,0.04627844766431838
Misra1a,0.1,9,rho_eps=0.55,0.04627844766425958
Misra1a,0.1,10,rho_eps=0.55,0.046278447664320294
Misra1a,0.1,11,rho_eps=0.55,0.04627844766431797
Misra1a,0.1,12,rho_eps=0.55,0.04627844766430975
Misra1a,0.1,13,rho_eps=0.55,0.040030769825727404
Misra1a,0.1,14,rho_eps=0.55,0.03985739969815567
Misra1a,0.1,15,rho_eps=0.55,0.046278447664304535
Misra1a,0.1,16,rho_eps=0.55,0.03863617373871706
Misra1a,0.1,17,rho_eps=0.55,0.046278447664321584
Misra1a,0.1,18,rho_eps=0.55,0.041838719880616417
Misra1a,0.1,19,rho_eps=0.55,0.041839425016476715
Misra1a,0.3,0,rho_eps=0.55,0.043532931643656396
Misra1a,0.3,1,rho_eps=0.55,0.036560638398679186
Misra1a,0.3,2,rho_eps=0.55,0.04627844766421041
Misra1a,0.3,3,rho_eps=0.55,0.04627844766413688
Misra1a,0.3,4,rho_eps=0.55,0.046278447664322535
Misra1a,0.3,5,rho_eps=0.55,0.04627844766428059
Misra1a,0.3,6,rho_eps=0.55,0.0442476752647673
Misra1a,0.3,7,rho_eps=0.55,0.03590084914836329
Misra1a,0.3,8,rho_eps=0.55,0.022861708268962184
Misra1a,0.3,9,rho_eps=0.55,0.046278447664314756
Misra1a,0.3,10,rho_eps=0.55,0.04627844766369192
Misra1a,0.3,11,rho_eps=0.55,0.04627844766430689
Misra1a,0.3,12,rho_eps=0.55,0.04627844766431899
Misra1a,0.3,13,rho_eps=0.55,0.04627844766429447
Misra1a,0.3,14,rho_eps=0.55,0.021586812887028746
Misra1a,0.3,15,rho_eps=0.55,0.047394944948566366
Misra1a,0.3,16,rho_eps=0.55,0.0462784476642746
Misra1a,0.3,17,rho_eps=0.55,0.04821299752745769
Misra1a,0.3,18,rho_eps=0.55,0.04637701240025865
Misra1a,0.3,19,rho_eps=0.55,0.0462784476643081
Chwirut2,0.0,0,rho_eps=0.55,0.09272901846888981
Chwirut2,0.1,0,rho_eps=0.55,0.09272839281024652
Chwirut2,0.1,1,rho_eps=0.55,0.13849083197610926
Chwirut2,0.1,2,rho_eps=0.55,0.09833250359926825
Chwirut2,0.1,3,rho_eps=0.55,0.09795444461332235
Chwirut2,0.1,4,rho_eps=0.55,0.09272942354145752
Chwirut2,0.1,5,rho_eps=0.55,0.08480463980525987
Chwirut2,0.1,6,rho_eps=0.55,0.09272866875110243
Chwirut2,0.1,7,rho_eps=0.55,0.09272841750958105
Chwirut2,0.1,8,rho_eps=0.55,0.3211676826331806
Chwirut2,0.1,9,rho_eps=0.55,0.09845773530881778
Chwirut2,0.1,10,rho_eps=0.55,0.09080101770121451
Chwirut2,0.1,11,rho_eps=0.55,0.09614671153901823
Chwirut2,0.1,12,rho_eps=0.55,0.09273002465829264
Chwirut2,0.1,13,rho_eps=0.55,0.09614670474939496
Chwirut2,0.1,14,rho_eps=0.55,0.090743459893444
Chwirut2,0.1,15,rho_eps=0.55,0.09272846503966442
Chwirut2,0.1,16,rho_eps=0.55,0.0947241427144745
Chwirut2,0.1,17,rho_eps=0.55,0.0697497727227018
Chwirut2,0.1,18,rho_eps=0.55,0.12679415044513792
Chwirut2,0.1,19,rho_eps=0.55,0.09861380676305644
Chwirut2,0.3,0,rho_eps=0.55,0.220076185810472
Chwirut2,0.3,1,rho_eps=0.55,0.09854639213667145
Chwirut2,0.3,2,rho_eps=0.55,0.10677361352516745
Chwirut2,0.3,3,rho_eps=0.55,0.02587051867213347
Chwirut2,0.3,4,rho_eps=0.55,0.09795429790678616
Chwirut2,0.3,5,rho_eps=0.55,0.12139714048941036
Chwirut2,0.3,6,rho_eps=0.55,0.0979501734478224
Chwirut2,0.3,7,rho_eps=0.55,0.09480909209448632
Chwirut2,0.3,8,rho_eps=0.55,0.09276257526239377
Chwirut2,0.3,9,rho_eps=0.55,0.029730921972731736
Chwirut2,0.3,10,rho_eps=0.55,0.09795491523199115
Chwirut2,0.3,11,rho_eps=0.55,0.09855420644346688
Chwirut2,0.3,12,rho_eps=0.55,0.0927263597247453
Chwirut2,0.3,13,rho_eps=0.55,0.6677707502536124
Chwirut2,0.3,14,rho_eps=0.55,0.09149844701606555
Chwirut2,0.3,15,rho_eps=0.55,0.14622867885215637
Chwirut2,0.3,16,rho_eps=0.55,0.12844012698744386
Chwirut2,0.3,17,rho_eps=0.55,0.08126921624257788
Chwirut2,0.3,18,rho_eps=0.55,0.12734723965449368
Chwirut2,0.3,19,rho_eps=0.55,0.5878378360827933
Lanczos3,0.0,0,rho_eps=0.55,0.09255380042361393
Lanczos3,0.1,0,rho_eps=0.55,0.1449958282170145
Lanczos3,0.1,1,rho_eps=0.55,4.4602714695529375
Lanczos3,0.1,2,rho_eps=0.55,0.1234334178534775
Lanczos3,0.1,3,rho_eps=0.55,0.12979380691179437
Lanczos3,0.1,4,rho_eps=0.55,0.1649658541858647
Lanczos3,0.1,5,rho_eps=0.55,0.15321802849475005
Lanczos3,0.1,6,rho_eps=0.55,0.6440017534318984
Lanczos3,0.1,7,rho_eps=0.55,0.06538625852236955
Lanczos3,0.1,8,rho_eps=0.55,0.13230927770419754
Lanczos3,0.1,9,rho_eps=0.55,0.30559537491258776
Lanczos3,0.1,10,rho_eps=0.55,0.18437779247703565
Lanczos3,0.1,11,rho_eps=0.55,0.13780769855877031
Lanczos3,0.1,12,rho_eps=0.55,0.1578945570091569
Lanczos3,0.1,13,rho_eps=0.55,0.14133876647924837
Lanczos3,0.1,14,rho_eps=0.55,0.30266798065432693
Lanczos3,0.1,15,rho_eps=0.55,0.07066820793488245
Lanczos3,0.1,16,rho_eps=0.55,0.007864727783467538
Lanczos3,0.1,17,rho_eps=0.55,0.26071956176916244
Lanczos3,0.1,18,rho_eps=0.55,0.12176050307258701
Lanczos3,0.1,19,rho_eps=0.55,0.18724887514258579
Lanczos3,0.3,0,rho_eps=0.55,4.442946057725599
Lanczos3,0.3,1,rho_eps=0.55,6.260300554716674
Lanczos3,0.3,2,rho_eps=0.55,0.068668807602237
Lanczos3,0.3,3,rho_eps=0.55,0.43646404948722134
Lanczos3,0.3,4,rho_eps=0.55,0.12206338594711602
Lanczos3,0.3,5,rho_eps=0.55,0.12764268449092595
Lanczos3,0.3,6,rho_eps=0.55,0.027017097248102945
Lanczos3,0.3,7,rho_eps=0.55,0.3578431315243571
Lanczos3,0.3,8,rho_eps=0.55,0.145628758153213
Lanczos3,0.3,9,rho_eps=0.55,0.7823975895841084
Lanczos3,0.3,10,rho_eps=0.55,0.18451588188196938
Lanczos3,0.3,11,rho_eps=0.55,0.134448162113448
Lanczos3,0.3,12,rho_eps=0.55,0.4612231299722176
Lanczos3,0.3,13,rho_eps=0.55,0.3449151311266124
Lanczos3,0.3,14,rho_eps=0.55,0.19188699732998385
Lanczos3,0.3,15,rho_eps=0.55,0.1904201222346737
Lanczos3,0.3,16,rho_eps=0.55,0.10509820210939752
Lanczos3,0.3,17,rho_eps=0.55,0.14328112542348473
Lanczos3,0.3,18,rho_eps=0.55,0.8007596216560723
Lanczos3,0.3,19,rho_eps=0.55,0.06062811201048741
MGH17,0.0,0,rho_eps=0.55,0.12797263005950016
MGH17,0.1,0,rho_eps=0.55,0.20689487003002574
MGH17,0.1,1,rho_eps=0.55,0.32688324771705024
MGH17,0.1,2,rho_eps=0.55,0.17852812371622176
MGH17,0.1,3,rho_eps=0.55,0.23487679060514163
MGH17,0.1,4,rho_eps=0.55,0.20243489816730947
MGH17,0.1,5,rho_eps=0.55,0.21413449454750502
MGH17,0.1,6,rho_eps=0.55,0.20295872705476803
MGH17,0.1,7,rho_eps=0.55,0.0774649612759697
MGH17,0.1,8,rho_eps=0.55,0.16543233974021962
MGH17,0.1,9,rho_eps=0.55,0.18291738094730686
MGH17,0.1,10,rho_eps=0.55,0.11280424527940214
MGH17,0.1,11,rho_eps=0.55,0.19090687247535387
MGH17,0.1,12,rho_eps=0.55,0.1821419827743339
MGH17,0.1,13,rho_eps=0.55,0.20771709325278082
MGH17,0.1,14,rho_eps=0.55,0.2370454044548708
MGH17,0.1,15,rho_eps=0.55,0.20643085336412484
MGH17,0.1,16,rho_eps=0.55,0.2147046485263964
MGH17,0.1,17,rho_eps=0.55,0.15861075551376655
MGH17,0.1,18,rho_eps=0.55,0.20466364596108397
MGH17,0.1,19,rho_eps=0.55,0.675144838449761
MGH17,0.3,0,rho_eps=0.55,0.12202484400178651
MGH17,0.3,1,rho_eps=0.55,0.2492825465129352
MGH17,0.3,2,rho_eps=0.55,0.22319785815670376
MGH17,0.3,3,rho_eps=0.55,0.21553548611842024
MGH17,0.3,4,rho_eps=0.55,0.10965075344871153
MGH17,0.3,5,rho_eps=0.55,0.1733272679209989
MGH17,0.3,6,rho_eps=0.55,0.1669313580112699
MGH17,0.3,7,rho_eps=0.55,0.14640865196509337
MGH17,0.3,8,rho_eps=0.55,0.34911408977617314
MGH17,0.3,9,rho_eps=0.55,0.15399176262765782
MGH17,0.3,10,rho_eps=0.55,0.1573341376308843
MGH17,0.3,11,rho_eps=0.55,0.2419981922015266
MGH17,0.3,12,rho_eps=0.55,0.2182997454854243
MGH17,0.3,13,rho_eps=0.55,0.2530318379045856
MGH17,0.3,14,rho_eps=0.55,0.21628763877039137
MGH17,0.3,15,rho_eps=0.55,0.3027861401513992
MGH17,0.3,16,rho_eps=0.55,0.21778423889633675
MGH17,0.3,17,rho_eps=0.55,0.13251034423122848
MGH17,0.3,18,rho_eps=0.55,0.3206995985351305
MGH17,0.3,19,rho_eps=0.55,0.25292009141290056
Hahn1,0.0,0,rho_eps=0.55,0.10517388548653367
Hahn1,0.1,0,rho_eps=0.55,0.07458161220881786
Hahn1,0.1,1,rho_eps=0.55,0.07458188205988607
Hahn1,0.1,2,rho_eps=0.55,0.07458184018806169
Hahn1,0.1,3,rho_eps=0.55,0.34411110968293646
Hahn1,0.1,4,rho_eps=0.55,0.07458144611024242
Hahn1,0.1,5,rho_eps=0.55,0.13051037756025521
Hahn1,0.1,6,rho_eps=0.55,0.07458161791751251
Hahn1,0.1,7,rho_eps=0.55,0.07458131827887829
Hahn1,0.1,8,rho_eps=0.55,0.07458152853341388
Hahn1,0.1,9,rho_eps=0.55,0.07458174959424335
Hahn1,0.1,10,rho_eps=0.55,0.07458162876448478
Hahn1,0.1,11,rho_eps=0.55,0.07458156302516347
Hahn1,0.1,12,rho_eps=0.55,0.3717366859348699
Hahn1,0.1,13,rho_eps=0.55,0.0760012075516054
Hahn1,0.1,14,rho_eps=0.55,0.07458156177130919
Hahn1,0.1,15,rho_eps=0.55,0.1735616498570644
Hahn1,0.1,16,rho_eps=0.55,0.07458178861845015
Hahn1,0.1,17,rho_eps=0.55,0.0745815614329017
Hahn1,0.1,18,rho_eps=0.55,0.07458156350935784
Hahn1,0.1,19,rho_eps=0.55,0.10891324355057418
Hahn1,0.3,0,rho_eps=0.55,0.07458179599979768
Hahn1,0.3,1,rho_eps=0.55,0.07458155969314252
Hahn1,0.3,2,rho_eps=0.55,0.07458133022208266
Hahn1,0.3,3,rho_eps=0.55,0.07458143445118404
Hahn1,0.3,4,rho_eps=0.55,0.07454685457430515
Hahn1,0.3,5,rho_eps=0.55,0.07458155759567564
Hahn1,0.3,6,rho_eps=0.55,0.09292566703322097
Hahn1,0.3,7,rho_eps=0.55,0.07458156108950026
Hahn1,0.3,8,rho_eps=0.55,0.07458156149007056
Hahn1,0.3,9,rho_eps=0.55,0.0745815536474639
Hahn1,0.3,10,rho_eps=0.55,0.0760640617979852
Hahn1,0.3,11,rho_eps=0.55,0.07458156048131422
Hahn1,0.3,12,rho_eps=0.55,0.0745815100786637
Hahn1,0.3,13,rho_eps=0.55,0.07458155762213012
Hahn1,0.3,14,rho_eps=0.55,0.07596060782275461
Hahn1,0.3,15,rho_eps=0.55,0.0745813738442765
Hahn1,0.3,16,rho_eps=0.55,0.07456645813957355
Hahn1,0.3,17,rho_eps=0.55,0.07458155645805359
Hahn1,0.3,18,rho_eps=0.55,0.0745813058714015
Hahn1,0.3,19,rho_eps=0.55,0.0745815570002126
Kirby2,0.0,0,rho_eps=0.55,0.0026613499072814734
Kirby2,0.1,0,rho_eps=0.55,0.03897138425276822
Kirby2,0.1,1,rho_eps=0.55,0.1040508983503302
Kirby2,0.1,2,rho_eps=0.55,0.1040508811192317
Kirby2,0.1,3,rho_eps=0.55,0.10405080932071588
Kirby2,0.1,4,rho_eps=0.55,0.07582616643336385
Kirby2,0.1,5,rho_eps=0.55,0.10405080534493805
Kirby2,0.1,6,rho_eps=0.55,0.04425072019032907
Kirby2,0.1,7,rho_eps=0.55,0.10405089835025007
Kirby2,0.1,8,rho_eps=0.55,0.07937786688851345
Kirby2,0.1,9,rho_eps=0.55,0.10405080290020599
Kirby2,0.1,10,rho_eps=0.55,0.010195500300391555
Kirby2,0.1,11,rho_eps=0.55,0.024463251679260698
Kirby2,0.1,12,rho_eps=0.55,0.10405080405566361
Kirby2,0.1,13,rho_eps=0.55,0.1040508028064402
Kirby2,0.1,14,rho_eps=0.55,0.011797813063056993
Kirby2,0.1,15,rho_eps=0.55,0.04991661457416274
Kirby2,0.1,16,rho_eps=0.55,0.10405080482510529
Kirby2,0.1,17,rho_eps=0.55,0.04565084414836065
Kirby2,0.1,18,rho_eps=0.55,0.1040508078596222
Kirby2,0.1,19,rho_eps=0.55,0.10405080725156049
Kirby2,0.3,0,rho_eps=0.55,0.10405080191014819
Kirby2,0.3,1,rho_eps=0.55,0.10405080272649989
Kirby2,0.3,2,rho_eps=0.55,0.10405080821059272
Kirby2,0.3,3,rho_eps=0.55,0.057243448710791046
Kirby2,0.3,4,rho_eps=0.55,0.10405080511742269
Kirby2,0.3,5,rho_eps=0.55,0.10405080296823452
Kirby2,0.3,6,rho_eps=0.55,0.03898422147137372
Kirby2,0.3,7,rho_eps=0.55,0.10405080314323345
Kirby2,0.3,8,rho_eps=0.55,0.10405081471347424
Kirby2,0.3,9,rho_eps=0.55,0.10405080255314814
Kirby2,0.3,10,rho_eps=0.55,0.10405081609649064
Kirby2,0.3,11,rho_eps=0.55,0.10405082104976872
Kirby2,0.3,12,rho_eps=0.55,0.013143319210617255
Kirby2,0.3,13,rho_eps=0.55,0.10405080575437099
Kirby2,0.3,14,rho_eps=0.55,0.10405080184036712
Kirby2,0.3,15,rho_eps=0.55,0.10405089835044666
Kirby2,0.3,16,rho_eps=0.55,0.10405080906188864
Kirby2,0.3,17,rho_eps=0.55,0.07543543090066356
Kirby2,0.3,18,rho_eps=0.55,0.10405080426137807
Kirby2,0.3,19,rho_eps=0.55,0.07080110589304466
Nelson,0.0,0,rho_eps=0.55,0.023990674535450535
Nelson,0.1,0,rho_eps=0.55,0.02380477132772459
Nelson,0.1,1,rho_eps=0.55,0.019463526387045793
Nelson,0.1,2,rho_eps=0.55,0.18536141889724114
Nelson,0.1,3,rho_eps=0.55,0.022221728041434068
Nelson,0.1,4,rho_eps=0.55,0.2329188658237937
Nelson,0.1,5,rho_eps=0.55,0.019626247759693714
Nelson,0.1,6,rho_eps=0.55,0.10812396612799444
Nelson,0.1,7,rho_eps=0.55,0.03281437821588609
Nelson,0.1,8,rho_eps=0.55,0.03428712849680132
Nelson,0.1,9,rho_eps=0.55,0.03512101650081283
Nelson,0.1,10,rho_eps=0.55,0.22076440423600968
Nelson,0.1,11,rho_eps=0.55,0.03355509632597721
Nelson,0.1,12,rho_eps=0.55,0.035121016500804396
Nelson,0.1,13,rho_eps=0.55,0.03356064278870987
Nelson,0.1,14,rho_eps=0.55,0.02487604306927111
Nelson,0.1,15,rho_eps=0.55,0.03512101650081165
Nelson,0.1,16,rho_eps=0.55,0.03220263204517074
