Dataset,Outlier_Frac,Trial,Config,Rel_Error
Misra1a,0.1,10,tau=0.90,0.0462784476643202
Misra1a,0.1,10,tau=0.99,0.0462784476643202
Misra1a,0.1,10,delta=0.01,0.0462784476643202
Misra1a,0.1,10,delta=0.10,0.0462784476643202
Misra1a,0.1,10,published,0.0462784476643202
Misra1a,0.1,11,default,0.04627844766431781
Misra1a,0.1,11,f=0.3,0.04627844766431803
Misra1a,0.1,11,f=0.8,0.04627844766431811
Misra1a,0.1,11,f=1.0,0.046278447664318316
Misra1a,0.1,11,tau=0.90,0.04627844766431781
Misra1a,0.1,11,tau=0.99,0.04627844766431781
Misra1a,0.1,11,delta=0.01,0.04627844766431781
Misra1a,0.1,11,delta=0.10,0.04627844766431781
Misra1a,0.1,11,published,0.04627844766431781
Misra1a,0.1,12,default,0.04503767043434688
Misra1a,0.1,12,f=0.3,0.046278447664309885
Misra1a,0.1,12,f=0.8,0.04627844766430928
Misra1a,0.1,12,f=1.0,0.04627844766431017
Misra1a,0.1,12,tau=0.90,0.04503767043434688
Misra1a,0.1,12,tau=0.99,0.04503767043434688
Misra1a,0.1,12,delta=0.01,0.04503767043434688
Misra1a,0.1,12,delta=0.10,0.04503767043434688
Misra1a,0.1,12,published,0.04503767043434688
Misra1a,0.1,13,default,0.04523530480112429
Misra1a,0.1,13,f=0.3,0.04627844766431341
Misra1a,0.1,13,f=0.8,0.03384545445691707
Misra1a,0.1,13,f=1.0,0.029802087497223916
Misra1a,0.1,13,tau=0.90,0.04523530480112429
Misra1a,0.1,13,tau=0.99,0.04523530480112429
Misra1a,0.1,13,delta=0.01,0.04523530480112429
Misra1a,0.1,13,delta=0.10,0.04523530480112429
Misra1a,0.1,13,published,0.04523530480112429
Misra1a,0.1,14,default,0.04526835755614647
Misra1a,0.1,14,f=0.3,0.04627844766428974
Misra1a,0.1,14,f=0.8,0.03480207972009177
Misra1a,0.1,14,f=1.0,0.032481074098141195
Misra1a,0.1,14,tau=0.90,0.04526835755614647
Misra1a,0.1,14,tau=0.99,0.04526835755614647
Misra1a,0.1,14,delta=0.01,0.04526835755614647
Misra1a,0.1,14,delta=0.10,0.04526835755614647
Misra1a,0.1,14,published,0.04526835755614647
