Dataset,Outlier_Frac,Trial,re_new,re_pub
Gauss2,0.2,0,0.08581601901004725,0.0858160190100473
Gauss2,0.2,1,0.04572323633394509,0.045723236333945
Gauss2,0.2,2,0.058808955234612006,0.058808955234612
Gauss2,0.2,3,0.08991089749866871,0.0899108974986685
Gauss2,0.2,4,0.04687894091594244,0.0468789409159424
Gauss2,0.2,5,0.05405660186177103,0.054056601861771
Gauss2,0.2,6,0.03299602898253071,0.0329960289825306
Gauss2,0.2,7,0.041258586573846394,0.0412585865738464
Gauss2,0.2,8,0.032130922658136746,0.0321309226581366
Gauss2,0.2,9,0.0480806986857137,0.0480806986857137
Gauss2,0.2,10,0.09481436876971293,0.0948143687697129
Gauss2,0.2,11,0.02632831720749589,0.0263283172074958
Gauss2,0.2,12,0.019805852391630643,0.0198058523916306
Gauss2,0.2,13,0.033655426769672155,0.0336554267696721
Gauss2,0.2,14,0.06882222597174345,0.0688222259717434
Gauss2,0.2,15,0.0923609148203865,0.0923609148203864
Gauss2,0.2,16,0.06419160460999944,0.0641916046099994
Gauss2,0.2,17,0.06011647284873087,0.0601164728487308
Gauss2,0.2,18,0.04241502251515557,0.0424150225151556
Gauss2,0.2,19,0.029490504642027092,0.029490504642027
Gauss2,0.3,0,0.023621727924480262,0.0236217279244801
Gauss2,0.3,1,0.11348758131126481,0.1134875813112647
Gauss2,0.3,2,0.12438583325308114,0.1243858332530812
Gauss2,0.3,3,0.1795493493187837,0.1795493493187837
Gauss2,0.3,4,0.11909387733898788,0.119093877338988
Gauss2,0.3,5,0.06728026769449325,0.0672802676944931
Gauss2,0.3,6,0.09993734582337792,0.0999373458233779
Gauss2,0.3,7,0.043906061754342814,0.0439060617543428
Gauss2,0.3,8,0.07811685427752078,0.0781168542775207
Gauss2,0.3,9,0.055153283679276736,0.0551532836792767
Gauss2,0.3,10,0.03865721619841418,0.0386572161984141
Gauss2,0.3,11,0.059051783461137125,0.0590517834611371
Gauss2,0.3,12,0.09093336217453109,0.0909333621745311
Gauss2,0.3,13,0.04925823068407651,0.0492582306840765
Gauss2,0.3,14,0.10955619008629644,0.1095561900862964
Gauss2,0.3,15,0.08651627516985463,0.0865162751698547
Gauss2,0.3,16,0.03695563302522736,0.0369556330252273
Gauss2,0.3,17,0.07391143419367309,0.0739114341936731
Gauss2,0.3,18,0.07992580092572732,0.0799258009257273
Gauss2,0.3,19,0.09639067672736423,0.0963906767273642
DanWood,0.0,0,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,1,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,2,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,3,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,4,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,5,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,6,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,7,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,8,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,9,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,10,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,11,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,12,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,13,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,14,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,15,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,16,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,17,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,18,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.0,19,1.1777973886869777e-09,1.1777973886869775e-09
DanWood,0.1,0,0.22202743255419413,0.2220274325541942
DanWood,0.1,1,0.5086691813129052,0.5086691813129054
DanWood,0.1,2,0.5034347067520341,0.5034347067520342
DanWood,0.1,3,0.01222903448637047,0.0122290344863703
DanWood,0.1,4,0.07733763094869878,0.0773376309486992
DanWood,0.1,5,0.16021769902703262,0.1602176990270324
DanWood,0.1,6,0.38621020724773464,0.3862102072477356
DanWood,0.1,7,0.255224271402299,0.255224271402299
DanWood,0.1,8,0.11741337578502893,0.1174133757850286
DanWood,0.1,9,0.7035342339390583,0.7035342339390575
DanWood,0.1,10,0.08446217476056134,0.0844621747605618
DanWood,0.1,11,0.005150876746650198,0.00515087674665
DanWood,0.1,12,0.1201791072095179,0.1201791072095179
DanWood,0.1,13,0.06376971543554577,0.0637697154355458
DanWood,0.1,14,0.2722680634393224,0.2722680634393217
DanWood,0.1,15,0.05056257620273152,0.0505625762027315
DanWood,0.1,16,0.16586023014664775,0.1658602301466482
DanWood,0.1,17,0.14963050139425743,0.1496305013942576
DanWood,0.1,18,0.08383594022080387,0.083835940220803
DanWood,0.1,19,0.3193918589552508,0.3193918589552508
DanWood,0.2,0,0.22202743255419413,0.2220274325541942
DanWood,0.2,1,0.5086691813129052,0.5086691813129054
DanWood,0.2,2,0.5034347067520341,0.5034347067520342
DanWood,0.2,3,0.01222903448637047,0.0122290344863703
DanWood,0.2,4,0.07733763094869878,0.0773376309486992
DanWood,0.2,5,0.16021769902703262,0.1602176990270324
DanWood,0.2,6,0.38621020724773464,0.3862102072477356
DanWood,0.2,7,0.255224271402299,0.255224271402299
DanWood,0.2,8,0.11741337578502893,0.1174133757850286
DanWood,0.2,9,0.7035342339390583,0.7035342339390575
DanWood,0.2,10,0.08446217476056134,0.0844621747605618
DanWood,0.2,11,0.005150876746650198,0.00515087674665
DanWood,0.2,12,0.1201791072095179,0.1201791072095179
DanWood,0.2,13,0.06376971543554577,0.0637697154355458
DanWood,0.2,14,0.2722680634393224,0.2722680634393217
DanWood,0.2,15,0.05056257620273152,0.0505625762027315
DanWood,0.2,16,0.16586023014664775,0.1658602301466482
DanWood,0.2,17,0.14963050139425743,0.1496305013942576
DanWood,0.2,18,0.08383594022080387,0.083835940220803
DanWood,0.2,19,0.3193918589552508,0.3193918589552508
DanWood,0.3,0,0.008164351229752856,0.0081643512297528
DanWood,0.3,1,0.10237910602912453,0.1023791060291231
DanWood,0.3,2,0.018931188320110218,0.0189311883201099
DanWood,0.3,3,0.43953726447871183,0.4395372644787134
DanWood,0.3,4,0.21146837593951345,0.2114683759395137
DanWood,0.3,5,0.14650851570168685,0.1465085157016868
DanWood,0.3,6,1.10441128732161,1.1044112873216114
DanWood,0.3,7,0.23279575434095343,0.2327957543409544
DanWood,0.3,8,0.11481088318998925,0.1148108831899886
DanWood,0.3,9,0.3758957768632156,0.3758957768632154
DanWood,0.3,10,0.10134102212193138,0.1013410221219318
DanWood,0.3,11,0.12951576892398922,0.1295157689239884
DanWood,0.3,12,0.1722431417278787,0.1722431417278791
DanWood,0.3,13,0.17032308169140867,0.1703230816914089
DanWood,0.3,14,0.1847328921745898,0.1847328921745896
DanWood,0.3,15,0.2294520704000132,0.2294520704000139
DanWood,0.3,16,0.2440165334375362,0.2440165334375364
DanWood,0.3,17,1.3981395990189591,1.3981395990189582
DanWood,0.3,18,0.47517914196136785,0.4751791419613683
DanWood,0.3,19,0.7221112577292064,0.7221112577292078
Misra1b,0.0,0,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,1,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,2,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,3,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,4,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,5,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,6,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,7,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,8,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,9,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,10,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,11,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,12,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,13,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,14,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,15,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,16,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,17,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,18,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.0,19,8.477478412133726e-09,1.1296526341347824e-08
Misra1b,0.1,0,0.5073027651252929,0.5073027651252904
Misra1b,0.1,1,3.8654034699361666,3.8654034699063815
Misra1b,0.1,2,0.450190561368658,0.4501905613686586
Misra1b,0.1,3,0.04967354398475767,0.0496735439847615
Misra1b,0.1,4,0.20937764347293034,0.2093776434729352
Misra1b,0.1,5,0.4248625360557642,0.4248625360557636
Misra1b,0.1,6,10.478266255521973,10.47826625621928
Misra1b,0.1,7,0.5593946619982177,0.5593946619982183
Misra1b,0.1,8,1.2195744196463765,1.2195744196478315
Misra1b,0.1,9,0.7379869384083692,0.7379869384083693
Misra1b,0.1,10,0.011314596659690151,0.0113145966596903
Misra1b,0.1,11,0.020603031753252517,0.0206030317532481
Misra1b,0.1,12,0.7239723526948212,0.7239719824708106
Misra1b,0.1,13,0.23113087791307654,0.2311308779130713
Misra1b,0.1,14,0.5738535804190444,0.5738535804190444
Misra1b,0.1,15,0.2597228596670975,0.2597228596671355
Misra1b,0.1,16,0.40325361814379157,0.4032536181437903
Misra1b,0.1,17,3.2187928834238235,3.218792883421606
Misra1b,0.1,18,0.27715108396169136,0.2771510839616899
Misra1b,0.1,19,0.5955806542108828,0.5955806542108822
Misra1b,0.2,0,2.399862579397241,2.399859875480104
Misra1b,0.2,1,3845.8299250801742,3845.8299250801742
Misra1b,0.2,2,0.18012422728518937,0.180124227285205
Misra1b,0.2,3,0.5661950442730775,0.5661950442730772
Misra1b,0.2,4,0.3612022284025985,0.3612022284025841
Misra1b,0.2,5,0.3088759179542933,0.3088759179542866
Misra1b,0.2,6,0.5073376435897159,0.5073376435897515
Misra1b,0.2,7,0.37622490665003766,0.3762249066500479
Misra1b,0.2,8,0.017580864537880766,0.017580864537893
Misra1b,0.2,9,4471.075005267335,4471.075005267335
Misra1b,0.2,10,0.6643462009756579,0.6643462009756578
Misra1b,0.2,11,0.6140302011732275,0.6140302011732277
Misra1b,0.2,12,12161.73927080074,12161.73927080074
Misra1b,0.2,13,0.1632359794407457,0.1632359794409274
Misra1b,0.2,14,191.9286108191404,191.92861081914552
Misra1b,0.2,15,39269.3392977672,38956.91091593647
Misra1b,0.2,16,0.5139398208925275,0.5139398208925302
Misra1b,0.2,17,11998.535382422551,11998.535382422551
Misra1b,0.2,18,17483.339886749156,17483.339886749156
Misra1b,0.2,19,27193.361033568428,27534.191995565583
Misra1b,0.3,0,0.1682364200724674,0.1682364200724969
Misra1b,0.3,1,0.7093953523045254,0.7093953523045253
Misra1b,0.3,2,0.2632635785396998,0.2632635785396951
Misra1b,0.3,3,0.5367061981966252,0.5367061981966265
Misra1b,0.3,4,0.6732675735822107,0.6732675735822111
Misra1b,0.3,5,0.43486694053953207,0.4348669405395374
Misra1b,0.3,6,0.5535636660439242,0.5535636660439245
Misra1b,0.3,7,0.4786046959322303,0.4786046959322264
Misra1b,0.3,8,0.3418755523413501,0.3418755523413391
Misra1b,0.3,9,1116.408539633571,1116.408539633571
Misra1b,0.3,10,3651.514132303826,3651.514132303948
Misra1b,0.3,11,0.48489869661120527,0.4848986966112026
Misra1b,0.3,12,1544.1114558116376,1544.1114558116376
Misra1b,0.3,13,17654.864843535473,17654.864843535473
Misra1b,0.3,14,0.6828467930721213,0.6828467930721214
Misra1b,0.3,15,12.932190218231511,12.932190220195546
Misra1b,0.3,16,1720.9064225897846,1720.9064225897846
Misra1b,0.3,17,0.7262498440281874,0.7262498440281873
Misra1b,0.3,18,15864.059974526343,15864.059974526344
Misra1b,0.3,19,28020.14239060058,28076.947550933444
Kirby2,0.0,0,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,1,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,2,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,3,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,4,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,5,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,6,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,7,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,8,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,9,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,10,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,11,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,12,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,13,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,14,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,15,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,16,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,17,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,18,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.0,19,1.5115436009264726e-06,1.5115436068831763e-06
Kirby2,0.1,0,17.04331714816779,17.043317148167635
Kirby2,0.1,1,1.5737702023003008,1.5737702023006666
Kirby2,0.1,2,0.30671010523372644,0.306710105233651
Kirby2,0.1,3,2.4845741565126067,2.484574156512626
Kirby2,0.1,4,45155319.24946454,45155319.24946454
Kirby2,0.1,5,3.7283180590322615,3.7283180590273983
Kirby2,0.1,6,6.4274838993179255,6.427483899318137
Kirby2,0.1,7,5.371973789013147,5.371973789013561
Kirby2,0.1,8,0.20079460493975784,0.2007946049398896
Kirby2,0.1,9,2.1986466068916974,2.198646606885973
Kirby2,0.1,10,1.8295083848164009,1.829508384816425
Kirby2,0.1,11,1.3832036160905326,1.3832036160903605
Kirby2,0.1,12,1.720831188078187,1.7208311880781797
Kirby2,0.1,13,1.0953130514037503,1.0953130514037996
Kirby2,0.1,14,2.2808470634602713,2.2808470634602616
Kirby2,0.1,15,5.063268257348736,5.063268257348684
Kirby2,0.1,16,0.3677169193290721,0.367716919329112
Kirby2,0.1,17,0.1646790150750491,0.1646790150750506
Kirby2,0.1,18,5.947325563848148,5.947325563848082
Kirby2,0.1,19,0.3254801396137773,0.3254801396138156
Kirby2,0.2,0,6.261303606212695,6.261303606212768
Kirby2,0.2,1,3.146162473711907,3.146162473712319
Kirby2,0.2,2,7.678779084124477,7.678779084124389
Kirby2,0.2,3,32.94475021150904,32.94475021150863
Kirby2,0.2,4,15051760.737590557,15051760.737590555
Kirby2,0.2,5,3.4552702694456876,3.455270269445466
Kirby2,0.2,6,7.086101658755174,7.086101658753398
Kirby2,0.2,7,8.218795519286555,8.21879551928628
Kirby2,0.2,8,0.9469663493565186,0.9469663493561806
Kirby2,0.2,9,3762931.8403246473,3762931.840324647
Kirby2,0.2,10,2.0879518202515115,2.087951820251203
Kirby2,0.2,11,3.930933778544386,3.930933778544396
Kirby2,0.2,12,0.46502429599935485,0.4650242959994884
Kirby2,0.2,13,3.264742000934866,3.264742000934989
Kirby2,0.2,14,6.357296594428274,6.357296594427678
Kirby2,0.2,15,0.6093714460215139,0.6093714460214709
Kirby2,0.2,16,3.296122157943575,3.296122157943601
Kirby2,0.2,17,0.3078116948613037,0.3078116948616641
Kirby2,0.2,18,8.630266893147363,8.630266893147189
Kirby2,0.2,19,14.576135412003284,14.5761354120102
Kirby2,0.3,0,5.858553859735249,5.858553859742216
Kirby2,0.3,1,6.240015299462721,6.24001529946277
Kirby2,0.3,2,8.956375789484584,8.956375789484584
Kirby2,0.3,3,1016.7536161998127,1016.753616232548
Kirby2,0.3,4,4.249670088601958,4.24967008859733
Kirby2,0.3,5,8.686763632047734,8.686763632025862
Kirby2,0.3,6,3.702741986347374,3.7027419862107807
Kirby2,0.3,7,6.820889150208286,6.82088915020782
Kirby2,0.3,8,9.549273309381999,9.549273309381553
Kirby2,0.3,9,4.127215702514063,4.127215702537767
Kirby2,0.3,10,3.494973608176497,3.494973608177072
Kirby2,0.3,11,0.9989119173393889,0.998911917356282
Kirby2,0.3,12,2.2908355399855784,2.290835539991564
Kirby2,0.3,13,0.4935229170762598,0.4935229170762769
Kirby2,0.3,14,3.337808560367517,3.3378085603675767
Kirby2,0.3,15,0.5793669185516299,0.5793669185546809
Kirby2,0.3,16,9.997395764524281,9.997395764524262
Kirby2,0.3,17,1881459.943487422,1881459.9434874223
Kirby2,0.3,18,1.221180714873296,1.2211807148733504
Kirby2,0.3,19,4.184151236759353,4.184151236762617
Hahn1,0.0,0,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,1,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,2,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,3,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,4,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,5,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,6,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,7,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,8,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,9,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,10,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,11,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,12,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,13,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,14,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,15,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,16,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,17,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,18,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.0,19,1.4849668941536896e-07,1.4849670255837538e-07
Hahn1,0.1,0,1.6771204415246252,1.677120443055815
Hahn1,0.1,1,4.1967897440301805,4.196789745532281
Hahn1,0.1,2,2.2947273320381063,2.2947273320390718
Hahn1,0.1,3,4.169187759236882,4.169187759491451
Hahn1,0.1,4,7.1479173248981684,7.147917324908561
Hahn1,0.1,5,5.933134939641781,5.933134941456588
Hahn1,0.1,6,2.9456120367538365,2.945612036756057
Hahn1,0.1,7,3.0974388278056693,3.0974388277817164
Hahn1,0.1,8,5.505215560325147,5.505215560332201
Hahn1,0.1,9,2.126528320363377,2.1265283204050447
Hahn1,0.1,10,1.2991386341432412,1.2991386341422453
Hahn1,0.1,11,5.615626123640051,5.615626123645194
Hahn1,0.1,12,0.5382443461572044,0.5382443461620775
Hahn1,0.1,13,2.575452622777373,2.5754526227907704
Hahn1,0.1,14,3.4893614252576244,3.48936142895293
Hahn1,0.1,15,25.147170179546876,25.147170176537507
Hahn1,0.1,16,0.6501675261710038,0.6501675315064657
Hahn1,0.1,17,0.8156818654282567,0.8156818762963458
Hahn1,0.1,18,1.2871034496143463,1.287103449616653
Hahn1,0.1,19,2.6033238921168795,2.6033238882758214
Hahn1,0.2,0,0.37354147966812934,0.3735414797791754
Hahn1,0.2,1,1.3006772348726647,1.3006772348720097
Hahn1,0.2,2,0.29888188681552086,0.2988818868132594
Hahn1,0.2,3,4.732580421088489,4.732580421091509
Hahn1,0.2,4,1.2324102249517535,1.232410225153081
Hahn1,0.2,5,32.70861323900651,32.708613239358826
Hahn1,0.2,6,2.7795757406736916,2.779575740683972
Hahn1,0.2,7,2.598337385731793,2.5983373864834154
Hahn1,0.2,8,3.0267837825774655,3.02678378359147
Hahn1,0.2,9,0.25757978385390107,0.2575797832630088
Hahn1,0.2,10,6.741395101139713,6.741395042969297
Hahn1,0.2,11,3.6807584653641845,3.680758458742609
Hahn1,0.2,12,262.1477939285304,262.1477939277738
Hahn1,0.2,13,4.046669754141547,4.046669753961116
Hahn1,0.2,14,971588.4098857817,971588.4098857626
Hahn1,0.2,15,6.4303196914913805,6.430319691490833
Hahn1,0.2,16,10.436576547449603,10.436576546729976
Hahn1,0.2,17,22.059073720067577,22.059073383872835
Hahn1,0.2,18,4.378921968369011,4.378921968356752
Hahn1,0.2,19,8.22985080822629,8.229850820244973
Hahn1,0.3,0,17.300495648065674,17.300495593687746
Hahn1,0.3,1,5.355041992896301,5.355041993522301
Hahn1,0.3,2,3887165.537100794,3887165.537101009
Hahn1,0.3,3,2.2557420217885147,2.2557420217713773
Hahn1,0.3,4,0.529617501654908,0.5296174812694106
Hahn1,0.3,5,5.077374846959466,5.077374846955893
Hahn1,0.3,6,3.4441265701866506,3.4441265700969423
Hahn1,0.3,7,1.9961852118953989,1.996185212021234
Hahn1,0.3,8,0.21222105790860052,0.2122210579056333
Hahn1,0.3,9,1.3535608447431804,1.3535608439127111
Hahn1,0.3,10,4.375133457161879,4.375133444777108
Hahn1,0.3,11,5.534061951246458,5.534061951371694
Hahn1,0.3,12,2.312488117115258,2.312488117049959
Hahn1,0.3,13,490027818.30629617,490027863.77433306
Hahn1,0.3,14,121418.56938252658,121418.56938458185
Hahn1,0.3,15,0.18978897786644666,0.1897889778256397
Hahn1,0.3,16,2.2100882915321614,2.210088291529392
Hahn1,0.3,17,0.0784070708925088,0.0784070708947671
Hahn1,0.3,18,8.65585280587652,8.655852805950223
Hahn1,0.3,19,6.935737154723671,6.935737193359564
Nelson,0.0,0,228100.52008927168,228100.52008927168
Nelson,0.0,1,228100.52008927168,228100.52008927168
Nelson,0.0,2,228100.52008927168,228100.52008927168
Nelson,0.0,3,228100.52008927168,228100.52008927168
Nelson,0.0,4,228100.52008927168,228100.52008927168
Nelson,0.0,5,228100.52008927168,228100.52008927168
Nelson,0.0,6,228100.52008927168,228100.52008927168
Nelson,0.0,7,228100.52008927168,228100.52008927168
Nelson,0.0,8,228100.52008927168,228100.52008927168
Nelson,0.0,9,228100.52008927168,228100.52008927168
Nelson,0.0,10,228100.52008927168,228100.52008927168
Nelson,0.0,11,228100.52008927168,228100.52008927168
Nelson,0.0,12,228100.52008927168,228100.52008927168
Nelson,0.0,13,228100.52008927168,228100.52008927168
Nelson,0.0,14,228100.52008927168,228100.52008927168
Nelson,0.0,15,228100.52008927168,228100.52008927168
Nelson,0.0,16,228100.52008927168,228100.52008927168
Nelson,0.0,17,228100.52008927168,228100.52008927168
Nelson,0.0,18,228100.52008927168,228100.52008927168
Nelson,0.0,19,228100.52008927168,228100.52008927168
Nelson,0.1,0,3565130587.7769156,3532752240.765711
Nelson,0.1,1,3175815749.376672,3216288683.140678
Nelson,0.1,2,33690.16234735311,33690.16234735312
Nelson,0.1,3,2394798.2427214836,2394798.242721501
Nelson,0.1,4,12179.860542297005,12179.860542577951
Nelson,0.1,5,445857032951.07227,325668608845.47986
Nelson,0.1,6,3204913572.36917,3172535225.357965
Nelson,0.1,7,2237845628.279685,2237845628.279685
Nelson,0.1,8,15272887.884129198,15272887.884129202
Nelson,0.1,9,174584.33136058235,174584.33136058232
Nelson,0.1,10,303877337241.2963,403343619259.7175
Nelson,0.1,11,1670.9438293896533,1670.9438293925775
Nelson,0.1,12,9945.12185066087,9945.121850687709
Nelson,0.1,13,1161619.2458187337,1161619.2458199863
Nelson,0.1,14,14968.000932387866,14968.000932387631
Nelson,0.1,15,3395481.447910494,3395481.447910494
Nelson,0.1,16,3205609.9318267214,3205609.931826722
Nelson,0.1,17,255421.49081340097,255421.49057087925
Nelson,0.1,18,15716.554435125723,15716.554435125718
Nelson,0.1,19,534296452489.4826,484563311480.2719
Nelson,0.2,0,1226711038945.5437,872880462807.0968
Nelson,0.2,1,86303.32859950293,86303.32859950294
Nelson,0.2,2,8120.94506025185,8120.945060251856
Nelson,0.2,3,24515.02206291804,24515.022062918048
Nelson,0.2,4,8809.433521115416,8809.433521022933
Nelson,0.2,5,545283.4305547299,545283.4305547299
Nelson,0.2,6,41461720.59007254,41461720.59007254
Nelson,0.2,7,58793206.47805185,58793206.47805185
Nelson,0.2,8,2519.4361242973678,2519.4361242974314
Nelson,0.2,9,26245.07303473702,26245.073031742228
Nelson,0.2,10,4638275.040302975,4638275.040302975
Nelson,0.2,11,418217422235.5142,261765249477.37265
Nelson,0.2,12,3274.92249488889,3274.922494846556
Nelson,0.2,13,18999.13539722636,18999.135397308863
Nelson,0.2,14,181996.6713412921,181996.6713416244
Nelson,0.2,15,296279.9210147894,296279.9210147894
Nelson,0.2,16,621690773940.8121,459021958556.5193
Nelson,0.2,17,51966.67693573628,51966.6769367346
Nelson,0.2,18,859262010.9505349,859262010.9505352
Nelson,0.2,19,196317.06158584368,196317.0609341469
Nelson,0.3,0,182985.2303576792,182985.23035767925
Nelson,0.3,1,288763733741.577,520074644789.62427
Nelson,0.3,2,150533.94459654283,150533.94459654283
Nelson,0.3,3,3781.4845683005233,3781.484568300521
Nelson,0.3,4,192433577922.068,206421023830.9085
Nelson,0.3,5,667.7945429376889,667.7945429377385
Nelson,0.3,6,5947.206624068756,5947.206624077994
Nelson,0.3,7,57480.235532930055,57480.23553293003
Nelson,0.3,8,22417.269853791804,22417.26985379182
Nelson,0.3,9,501435016155.5867,405854135778.5099
Nelson,0.3,10,104338.1922818048,104338.1922818048
Nelson,0.3,11,2525789.8431831435,2525789.843183144
Nelson,0.3,12,22919.55596594032,22919.555965952237
Nelson,0.3,13,404626335577.7502,391674996773.2683
Nelson,0.3,14,234.42098346540388,234.4209834654048
Nelson,0.3,15,199783.90299939003,199783.90299993608
Nelson,0.3,16,986781.7522909818,986781.7522915106
Nelson,0.3,17,1093153401518.14,1204016861684.506
Nelson,0.3,18,273.59079015302063,273.59079015302086
Nelson,0.3,19,517614.403720289,517614.403720289
MGH17,0.0,0,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,1,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,2,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,3,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,4,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,5,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,6,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,7,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,8,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,9,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,10,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,11,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,12,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,13,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,14,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,15,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,16,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,17,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,18,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.0,19,1.6490600593552126e-07,1.649060827644354e-07
MGH17,0.1,0,0.0023774897483195938,0.0023774897483281
MGH17,0.1,1,0.3992581954555362,0.3992581954555356
MGH17,0.1,2,0.6606560173525523,0.6606560173554004
MGH17,0.1,3,17.86179093867215,17.861790938672073
